Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 10 22 21 -999 -999 -999 -17.81 -999 -999 52.6 6 12.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 22 -999 -999 -999 -17.87 -999 -999 53.5 6.59 11.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 23 -999 -999 -999 -17.91 -999 -999 53.1 6.4 14.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.31 -7.61 -6.6 -6.51 -3.46 -6.62 -7.19 -9.5 -999 -999 -999 -999 -999 750.7 1.1 -999 130 13.04
2016 10 23 0 -999 -999 -999 -17.64 -999 -999 52.8 5.72 2.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 3 -999 -999 -999 -18.06 -999 -999 41.8 5.72 47 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 4 -999 -999 -999 -17.51 -999 -999 40.1 5.5 21.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 5 -999 -999 -999 -18.78 -999 -999 46.3 4.39 20.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.39 -7.68 -6.64 -6.53 -3.47 -6.63 -7.2 -9.5 -999 -999 -999 -999 -999 742.8 1.1 -999 127 12.76
2016 10 23 6 -999 -999 -999 -17.9 -999 -999 42.1 5.3 32.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 7 -999 -999 -999 -18.31 -999 -999 41.9 4.83 20.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 8 -999 -999 -999 -17.58 -999 -999 38.2 4.41 30.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 10 -999 -999 -999 -16.34 -999 -999 30.4 4.75 59.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 11 -999 -999 -999 -16.19 -999 -999 28.7 4.91 56.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.47 -7.75 -6.7 -6.54 -3.49 -6.63 -7.2 -9.5 -999 -999 -999 -999 -999 755.6 1.4 -999 125 12.67
2016 10 23 13 -999 -999 -999 -15.26 -999 -999 28 5.88 53.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 15 -999 -999 -999 -12.95 -999 -999 18.9 4.27 60.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 16 -999 -999 -999 -12.72 -999 -999 16.4 2.46 67.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 23 17 -999 -999 -999 -12.83 -999 -999 16.3 2.5 102.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.53 -7.81 -6.74 -6.56 -3.49 -6.63 -7.2 -9.51 -999 -999 -999 -999 -999 767.7 .9 -999 149 14.1
2016 10 24 1 -999 -999 -999 -15.2 -999 -999 30.8 3.7 56.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 24 3 -999 -999 -999 -14.92 -999 -999 29.6 5.26 50.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 24 4 -999 -999 -999 -14.19 -999 -999 25.9 4.78 42.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 24 5 -999 -999 -999 -14.74 -999 -999 28.7 4.74 57.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.66 -7.93 -6.84 -6.6 -3.51 -6.64 -7.19 -9.48 -999 -999 -999 -999 -999 739.8 1.1 -999 129 12.78
2016 10 24 6 -999 -999 -999 -13.02 -999 -999 24.5 3.28 78.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 24 7 -999 -999 -999 -12.29 -999 -999 21.3 1.24 139.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 25 8 -999 -999 -999 -18.24 -999 -999 85.1 6.56 351.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 25 15 -999 -999 -999 -19.08 -999 -999 83.7 5.28 348.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 25 18 -999 -999 -999 -20.07 -999 -999 82.7 4 16.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 25 19 -999 -999 -999 -19.29 -999 -999 83.5 3.09 10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 26 23 -999 -999 -999 -16.4 -999 -999 85.3 3.03 146.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.17 -8.44 -7.36 -6.88 -3.63 -6.7 -7.22 -9.45 -999 -999 -999 -999 -999 741.4 .9 -999 126 12.62
2016 10 31 23 -999 -999 -999 -9.97 -999 -999 82 10.55 96 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.86 -9.13 -8.02 -7.39 -3.9 -6.83 -7.25 -9.39 -999 -999 -999 -999 -999 758 1.2 -999 128 12.58
2016 11 1 23 -999 -999 -999 -8.36 -999 -999 94.4 14.7 119.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.82 -9.16 -8.14 -7.48 -3.96 -6.86 -7.26 -9.38 -999 -999 -999 -999 -999 764.2 1.1 -999 142 12.59
2016 11 2 23 -999 -999 -999 -9.19 -999 -999 94.5 17.16 132.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.68 -9.09 -8.19 -7.59 -4.03 -6.89 -7.28 -9.37 -999 -999 -999 -999 -999 756.4 1.1 -999 137 12.59
2016 11 3 23 -999 -999 -999 -10.23 -999 -999 94.4 19.95 113.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.51 -8.98 -8.2 -7.68 -4.09 -6.93 -7.29 -9.35 -999 -999 -999 -999 -999 756 1.1 -999 130 12.59
2016 11 4 23 -999 -999 -999 -9.7 -999 -999 93.1 16.47 108.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.39 -8.89 -8.16 -7.76 -4.14 -6.97 -7.29 -9.36 -999 -999 -999 -999 -999 762.6 .8 -999 142 12.59
2016 11 5 23 -999 -999 -999 -6.31 -999 -999 98.4 12.91 123.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.28 -8.78 -8.11 -7.82 -4.2 -6.99 -7.31 -9.34 -999 -999 -999 -999 -999 759.7 .9 -999 125 12.59
2016 11 6 23 -999 -999 -999 -11.2 -999 -999 93.4 4.09 120.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.18 -8.69 -8.06 -7.87 -4.26 -7.03 -7.32 -9.32 -999 -999 -999 -999 -999 764 1.1 -999 129 12.59
2016 11 7 23 -999 -999 -999 -13.73 -999 -999 85.9 5.54 76.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.07 -8.59 -8.02 -7.92 -4.31 -7.06 -7.34 -9.31 -999 -999 -999 -999 -999 758.6 1 -999 123 12.6
2016 11 8 23 -999 -999 -999 -14.33 -999 -999 80.5 5.65 44.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.97 -8.51 -7.98 -7.94 -4.35 -7.1 -7.34 -9.31 -999 -999 -999 -999 -999 760.1 1 -999 125 12.57
2016 11 9 23 -999 -999 -999 -14.26 -999 -999 79.3 4.17 94.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.91 -8.45 -7.93 -7.98 -4.41 -7.14 -7.37 -9.29 -999 -999 -999 -999 -999 748.6 1 -999 127 12.58
2016 11 12 23 -999 -999 -999 -16.77 -999 -999 86.7 4.32 167.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.81 -8.34 -7.84 -8.02 -4.53 -7.23 -7.42 -9.27 -999 -999 -999 -999 -999 758.4 1.1 -999 127 12.55
2016 11 13 23 -999 -999 -999 -18.18 -999 -999 85.2 2.09 346.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.81 -8.32 -7.83 -8.04 -4.55 -7.25 -7.43 -9.27 -999 -999 -999 -999 -999 768 1 -999 123 12.53
2016 11 17 23 -999 -999 -999 -14.54 -999 -999 89.5 11.36 102.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.9 -8.41 -7.88 -8.08 -4.66 -7.38 -7.5 -9.23 -999 -999 -999 -999 -999 761.5 1 -999 124 12.54
2016 11 18 23 -999 -999 -999 -13.09 -999 -999 68 5.27 73.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.95 -8.45 -7.89 -8.1 -4.68 -7.41 -7.52 -9.22 -999 -999 -999 -999 -999 765.9 .9 -999 127 12.54
2016 11 19 23 -999 -999 -999 -12.64 -999 -999 68.3 6.55 104.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.98 -8.48 -7.93 -8.11 -4.69 -7.43 -7.54 -9.23 -999 -999 -999 -999 -999 765.4 .9 -999 124 12.53
2016 11 20 23 -999 -999 -999 -8.64 -999 -999 96.5 4.7 114 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.02 -8.51 -7.96 -8.13 -4.72 -7.46 -7.56 -9.22 -999 -999 -999 -999 -999 771 .9 -999 125 12.53
2016 11 21 23 -999 -999 -999 -10.63 -999 -999 91.8 7.51 90.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.04 -8.54 -8 -8.16 -4.74 -7.48 -7.57 -9.21 -999 -999 -999 -999 -999 764.5 .9 -999 121 12.52
2016 11 24 23 -999 -999 -999 -19.35 -999 -999 84 3.75 115.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.1 -8.59 -8.06 -8.22 -4.81 -7.54 -7.62 -9.2 -999 -999 -999 -999 -999 753.1 .9 -999 128 12.52
2016 11 25 23 -999 -999 -999 -16.74 -999 -999 86.9 .96 112.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.11 -8.62 -8.09 -8.25 -4.82 -7.56 -7.62 -9.19 -999 -999 -999 -999 -999 757.5 1.2 -999 123 12.51
2016 12 2 23 -999 -999 -999 -15.97 -999 -999 63.2 9.39 107.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -8.49 -8.96 -8.36 -8.41 -4.95 -7.69 -7.73 -9.18 -999 -999 -999 -999 -999 742 1.3 -999 126 12.47
2016 12 11 23 -999 -999 -999 -21.41 -999 -999 63 6.38 56.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -9.15 -9.56 -8.87 -8.72 -5.13 -7.86 -7.85 -9.17 -999 -999 -999 -999 -999 751.6 .9 -999 124 12.41
2016 12 12 23 -999 -999 -999 -11.99 -999 -999 60.2 7.07 80.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -9.26 -9.65 -8.94 -8.76 -5.16 -7.88 -7.87 -9.16 -999 -999 -999 -999 -999 742.6 .9 -999 124 12.4
2017 1 1 23 -999 -999 -999 -12.62 -999 -999 54.9 8.37 96.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -10.9 -11.21 -10.38 -9.68 -5.73 -8.31 -8.14 -9.17 -999 -999 -999 -999 -999 764.8 1.1 -999 122 12.29
